date,cases,deaths
2020-03-09,3,0
2020-03-10,3,0
2020-03-11,4,0
2020-03-12,5,0
2020-03-13,13,0
2020-03-14,26,0
2020-03-15,37,0
2020-03-16,50,0
2020-03-17,67,0
2020-03-18,90,0
2020-03-19,120,0
2020-03-20,169,1
2020-03-21,247,3
2020-03-22,351,3
2020-03-23,444,6
2020-03-24,564,8
2020-03-25,706,11
2020-03-26,867,15
2020-03-27,1144,22
2020-03-28,1406,25
2020-03-29,1665,30
2020-03-30,1933,40
