date,cases,deaths
2020-03-07,1,0
2020-03-08,1,0
2020-03-09,4,0
2020-03-10,4,0
2020-03-11,10,0
2020-03-12,10,0
2020-03-13,10,0
2020-03-14,16,0
2020-03-15,17,0
2020-03-16,22,0
2020-03-17,31,0
2020-03-18,36,0
2020-03-19,68,0
2020-03-20,77,1
2020-03-21,98,1
2020-03-22,116,2
2020-03-23,138,2
2020-03-24,183,2
2020-03-25,231,3
2020-03-26,267,3
2020-03-27,304,4
2020-03-28,342,4
2020-03-29,342,4
2020-03-30,495,9
