date,cases,deaths
2020-03-13,4,0
2020-03-14,6,0
2020-03-15,6,0
2020-03-16,8,0
2020-03-17,8,0
2020-03-18,12,0
2020-03-19,19,0
2020-03-20,19,0
2020-03-21,29,0
2020-03-22,34,0
2020-03-23,45,0
2020-03-24,51,0
2020-03-25,65,0
2020-03-26,90,0
2020-03-27,121,1
2020-03-28,147,1
2020-03-29,161,1
2020-03-30,177,4
