date,cases,deaths
2020-03-11,4,0
2020-03-12,6,0
2020-03-13,10,0
2020-03-14,13,0
2020-03-15,17,0
2020-03-16,21,0
2020-03-17,23,0
2020-03-18,28,0
2020-03-19,35,0
2020-03-20,43,0
2020-03-21,57,0
2020-03-22,65,0
2020-03-23,83,0
2020-03-24,100,0
2020-03-25,112,1
2020-03-26,136,1
2020-03-27,191,1
2020-03-28,208,2
2020-03-29,237,2
2020-03-30,281,4
