2020-03-18,1
2020-03-19,1
2020-03-20,1
2020-03-21,1
2020-03-22,1
2020-03-23,1
2020-03-24,2
2020-03-25,2
2020-03-26,3
2020-03-27,3
2020-03-28,3
2020-03-29,3
2020-03-30,3
2020-03-31,4
2020-04-01,4
2020-04-02,4
2020-04-03,5
2020-04-04,6
2020-04-05,6
2020-04-06,9
2020-04-07,10
2020-04-08,9
2020-04-09,10
2020-04-10,10
2020-04-11,15
2020-04-12,14
2020-04-13,14
2020-04-14,14
2020-04-15,14
2020-04-16,16
2020-04-17,16
2020-04-18,15
2020-04-19,16
2020-04-20,20
2020-04-21,23
2020-04-22,25
2020-04-23,24
2020-04-24,25
2020-04-25,27
2020-04-26,28
2020-04-27,29
2020-04-28,30
2020-04-29,30
2020-04-30,29
2020-05-01,29
2020-05-02,31
2020-05-03,31
2020-05-04,32
2020-05-05,33
2020-05-06,34
2020-05-07,34
2020-05-08,37
2020-05-09,38
2020-05-10,38
2020-05-11,38
2020-05-12,39
2020-05-13,39
2020-05-14,40
2020-05-15,39
2020-05-16,40
2020-05-17,41
2020-05-18,42
2020-05-19,43
2020-05-20,44
2020-05-21,46
2020-05-22,48
2020-05-23,49
2020-05-24,52
2020-05-25,55
2020-05-26,55
2020-05-27,55
2020-05-28,56
2020-05-29,56
2020-05-30,57
2020-05-31,58
2020-06-01,60
2020-06-02,60
2020-06-03,60
2020-06-04,61
2020-06-05,61
2020-06-06,62
2020-06-07,63
2020-06-08,63
2020-06-09,64
2020-06-10,64
2020-06-11,71
2020-06-12,72
2020-06-13,74
2020-06-14,77
2020-06-15,77
2020-06-16,79
2020-06-17,81
