date,fips,cases,deaths
2020-03-14,78,1,0
2020-03-15,78,1,0
2020-03-16,78,2,0
2020-03-17,78,2,0
2020-03-18,78,3,0
2020-03-19,78,3,0
2020-03-20,78,6,0
2020-03-21,78,6,0
2020-03-22,78,17,0
2020-03-23,78,17,0
2020-03-24,78,17,0
2020-03-25,78,17,0
2020-03-26,78,17,0
2020-03-27,78,19,0
2020-03-28,78,19,0
2020-03-29,78,23,0
2020-03-30,78,30,0
