date,fips,cases,deaths
2020-03-07,50,1,0
2020-03-08,50,1,0
2020-03-09,50,1,0
2020-03-10,50,1,0
2020-03-11,50,2,0
2020-03-12,50,2,0
2020-03-13,50,2,0
2020-03-14,50,5,0
2020-03-15,50,8,0
2020-03-16,50,12,0
2020-03-17,50,14,0
2020-03-18,50,19,0
2020-03-19,50,22,2
2020-03-20,50,29,2
2020-03-21,50,49,2
2020-03-22,50,52,2
2020-03-23,50,75,2
2020-03-24,50,95,7
2020-03-25,50,123,8
2020-03-26,50,158,9
2020-03-27,50,184,10
2020-03-28,50,211,12
2020-03-29,50,235,12
2020-03-30,50,256,12
