date,fips,cases,deaths
2020-03-07,11,1,0
2020-03-08,11,1,0
2020-03-09,11,4,0
2020-03-10,11,4,0
2020-03-11,11,10,0
2020-03-12,11,10,0
2020-03-13,11,10,0
2020-03-14,11,16,0
2020-03-15,11,17,0
2020-03-16,11,22,0
2020-03-17,11,31,0
2020-03-18,11,36,0
2020-03-19,11,68,0
2020-03-20,11,77,1
2020-03-21,11,98,1
2020-03-22,11,116,2
2020-03-23,11,138,2
2020-03-24,11,183,2
2020-03-25,11,231,3
2020-03-26,11,267,3
2020-03-27,11,304,4
2020-03-28,11,342,4
2020-03-29,11,342,4
2020-03-30,11,495,9
