date,fips,cases,deaths
2020-03-10,26,2,0
2020-03-11,26,2,0
2020-03-12,26,12,0
2020-03-13,26,25,0
2020-03-14,26,33,0
2020-03-15,26,53,0
2020-03-16,26,54,0
2020-03-17,26,65,0
2020-03-18,26,80,1
2020-03-19,26,334,3
2020-03-20,26,548,4
2020-03-21,26,787,6
2020-03-22,26,1033,9
2020-03-23,26,1324,16
2020-03-24,26,1791,24
2020-03-25,26,2294,43
2020-03-26,26,2878,63
2020-03-27,26,3657,93
2020-03-28,26,4635,111
2020-03-29,26,5486,132
2020-03-30,26,6508,197
