date,fips,cases,deaths
2020-03-11,38,1,0
2020-03-12,38,1,0
2020-03-13,38,1,0
2020-03-14,38,1,0
2020-03-15,38,1,0
2020-03-16,38,1,0
2020-03-17,38,5,0
2020-03-18,38,7,0
2020-03-19,38,19,0
2020-03-20,38,27,0
2020-03-21,38,28,0
2020-03-22,38,30,0
2020-03-23,38,32,0
2020-03-24,38,36,0
2020-03-25,38,45,0
2020-03-26,38,58,0
2020-03-27,38,68,1
2020-03-28,38,94,1
2020-03-29,38,98,1
2020-03-30,38,109,3
