date,fips,cases,deaths
2020-03-10,46,5,1
2020-03-11,46,8,1
2020-03-12,46,8,1
2020-03-13,46,9,1
2020-03-14,46,9,1
2020-03-15,46,9,1
2020-03-16,46,10,1
2020-03-17,46,11,1
2020-03-18,46,11,1
2020-03-19,46,14,1
2020-03-20,46,14,1
2020-03-21,46,14,1
2020-03-22,46,21,1
2020-03-23,46,28,1
2020-03-24,46,30,1
2020-03-25,46,41,1
2020-03-26,46,46,1
2020-03-27,46,58,1
2020-03-28,46,68,1
2020-03-29,46,90,1
2020-03-30,46,101,1
