date,fips,cases,deaths
2020-03-09,39,3,0
2020-03-10,39,3,0
2020-03-11,39,4,0
2020-03-12,39,5,0
2020-03-13,39,13,0
2020-03-14,39,26,0
2020-03-15,39,37,0
2020-03-16,39,50,0
2020-03-17,39,67,0
2020-03-18,39,90,0
2020-03-19,39,120,0
2020-03-20,39,169,1
2020-03-21,39,247,3
2020-03-22,39,351,3
2020-03-23,39,444,6
2020-03-24,39,564,8
2020-03-25,39,706,11
2020-03-26,39,867,15
2020-03-27,39,1144,22
2020-03-28,39,1406,25
2020-03-29,39,1665,30
2020-03-30,39,1933,40
