date,fips,cases,deaths
2020-03-11,28,1,0
2020-03-12,28,1,0
2020-03-13,28,6,0
2020-03-14,28,6,0
2020-03-15,28,10,0
2020-03-16,28,12,0
2020-03-17,28,21,0
2020-03-18,28,34,0
2020-03-19,28,50,1
2020-03-20,28,80,1
2020-03-21,28,140,1
2020-03-22,28,207,1
2020-03-23,28,249,1
2020-03-24,28,320,1
2020-03-25,28,377,5
2020-03-26,28,487,6
2020-03-27,28,579,8
2020-03-28,28,669,13
2020-03-29,28,759,14
2020-03-30,28,848,16
