date,fips,cases,deaths
2020-03-11,10,1,0
2020-03-12,10,4,0
2020-03-13,10,4,0
2020-03-14,10,4,0
2020-03-15,10,7,0
2020-03-16,10,8,0
2020-03-17,10,16,0
2020-03-18,10,26,0
2020-03-19,10,30,0
2020-03-20,10,39,0
2020-03-21,10,45,0
2020-03-22,10,56,0
2020-03-23,10,87,0
2020-03-24,10,104,0
2020-03-25,10,119,0
2020-03-26,10,143,1
2020-03-27,10,165,2
2020-03-28,10,214,5
2020-03-29,10,232,6
2020-03-30,10,264,7
