date,fips,cases,deaths
2020-03-11,05,1,0
2020-03-12,05,6,0
2020-03-13,05,7,0
2020-03-14,05,9,0
2020-03-15,05,16,0
2020-03-16,05,22,0
2020-03-17,05,22,0
2020-03-18,05,33,0
2020-03-19,05,62,0
2020-03-20,05,100,0
2020-03-21,05,118,0
2020-03-22,05,165,0
2020-03-23,05,201,0
2020-03-24,05,232,2
2020-03-25,05,308,2
2020-03-26,05,351,3
2020-03-27,05,386,3
2020-03-28,05,409,5
2020-03-29,05,449,6
2020-03-30,05,508,7
