date,fips,cases,deaths
2020-03-12,23,1,0
2020-03-13,23,2,0
2020-03-14,23,3,0
2020-03-15,23,12,0
2020-03-16,23,17,0
2020-03-17,23,32,0
2020-03-18,23,43,0
2020-03-19,23,52,0
2020-03-20,23,57,0
2020-03-21,23,70,0
2020-03-22,23,89,0
2020-03-23,23,107,0
2020-03-24,23,118,0
2020-03-25,23,142,0
2020-03-26,23,155,0
2020-03-27,23,168,1
2020-03-28,23,211,1
2020-03-29,23,253,3
2020-03-30,23,275,3
