date,fips,cases,deaths
2020-03-13,72,3,0
2020-03-14,72,4,0
2020-03-15,72,5,0
2020-03-16,72,5,0
2020-03-17,72,5,0
2020-03-18,72,5,0
2020-03-19,72,6,0
2020-03-20,72,14,0
2020-03-21,72,21,1
2020-03-22,72,23,1
2020-03-23,72,31,2
2020-03-24,72,39,2
2020-03-25,72,51,2
2020-03-26,72,64,2
2020-03-27,72,79,3
2020-03-28,72,100,3
2020-03-29,72,127,5
2020-03-30,72,174,6
